Review,Sentiment
I got this to use in replacement of my ipod speakers and it works great for just that purpose. If your looking for a tiny portable speaker to use on the go this is the best of the best. Cord is long enough to plug right into your ipod/iphone and it has incredible sound for how small it is. I charged it for not even 10 seconds and has held that charge playing from my iphone for over a month now. Great product and arrived on time in perfect condition.,5
"I bought this item else where and have it for about 2 months now. For an 8\\"", this thing packs some awesome power. 2 Ohms means you don't have to spead extra $$ on expensive high watt amp. I use this to replace my huge box (2 X 10) when I need the extra space in the trunk. I knew that CVTs are shallow and smaller box but this is much smaller than what I had expected. I guess I could have gone with a 12\\"" and the box wouldn't have taken too much room.",5
"Received the item promptly. For $2 (price + shipping) I was surprised and pleased to note that the USB to dock connector looks exactly the same as one in the apple store. it even has the printed OEM text \\""Designed by Apple in California. Assembled in China\\"" on the cable. It works just great. I would surely recommend this to others as the one in the apple store sels for $20.",5
I'm using it to power an analog loop simulator. Boosts a 9 volt battery to 24VDC perfectly.,5
the product was in great shape. everything worked well and was undamaged. the product did not come with instructions. overall very satisfied,5
I got so many compliments from this case.,5
My daughter loved this bundle,5
"[[VIDEOID:b52d7d84c6fc42315313809f250820b1]] I received this product free for review but as always, despite receiving a free product I'm perfectly candid in my review.  See my video for the real details but the highlights are:<br /><br />* Makes cool bubbles if you play it at full blast under water<br /><br />* It is waterproof, no performance problems after a complete dunking.<br /><br />* Sound is pretty good and more than sufficient for the shower.<br /><br />PS: I hope my review was helpful.  If it was not, then please let me know what I left out that you'd want to know.  I always aim to improve.",5
Epic Pussy Magnet,5
"You may be skeptical of an off brand product like this, but it really is a nice alternative to pricier brand name covers.",5
It worked well but alas my VHS player needed more that just a head cleaning.,5
"it is really durable, holds my husbands ipod on his belt and back pack and he loves it alot. he has been using it for a long while now and it has yet to brake.",5
"I like this for my nook it is nice, fits perfect, nice color, and is holding up well. thank you",5
"Hey, you can't go wrong with Kicker and this kit it the same way. Power, ground and remote turn wires are all of good quality and appropriate length. Can't say anything about the RCA cables as i already had my own. Great kit overall.",5
My overall experience with the adapter has been great. Just plug it in and your wirelessly listening to music.  I have it in my pocket and it never loses connection. Great product,5
"I bought this as a gift for my son and for the price, you cannot beat the sound from this little speaker!",5
"Amplifer works great, no distortion and easy to control",5
Many thanks,5
"For anyone who has lost cover after cover for the poorly designed Viper remotes that have covers just falling off at random times, this is the perfect and inexpensive solution. It also greatly reduces accidental button pushes.",5
"This is exactly what we needed for emergency use and keeping in touch around the farm. The handhelds and base communicate well over hills and through brush all over this place for the desired 3/4 mile at least and more from the hilltops.  We checked it around the road ridge to ridge and it works at least 2 miles - all without additional antennas. The CTCSS \\""party line\\"" squelch assures that other traffic will seldom if ever be heard. I do not miss the squeals, howls, and hoots, from as far away as the Ohio Valley, that ruined the 11 meter citizens band.  This is useful.",5
"exactly what I expected. Arrived on-time, intact, and seems to be well made.",5
Works ok.,5
"The night recording is amazing, its not perfect, but I was shocked how well it did during the night, even on low lit country roads you can see the road, and clearly see the shoulder with any objects that might be visible there. During the day it records very well, the quality is very good, my coworkers were all impressed. It has some anti-bounce technology, the videos are very smooth. I have a 4x4 Jeep, and the ride inside isn't quite as smooth as is shown in the videos :) The mount is very nice, and the cigarette lighter cord is very long.<br /><br />I had one issue, I brought it into the house, plugged it into my laptop, it powered up, but said there was a error reading the memory card (Samsung) so I tried another card, but same results, I emailed E-Prance, and got a reply the next day, but that morning I plugged it into the car, and noticed it worked fine. Again trying it on the laptop it didn't work, and I realized that I do occansionally have problems with my laptop not having enough power in the USB ports for newer devices, like my 10&#34; tablet. Works like a champ in the car, and plugged into the A/C usb for power, so if you have an older laptop be aware of that.",5
nice,5
"This may not be the most stylish Nook cover available, but it's a great value for the price, and it keeps our e-reader protected while being relatively lightweight.",5
"this product does exactly wat it says it will do... Maximize ur bass!!! u will be amazed how this lil thing can make any good system sound great. there are some important things to kno before making a decision on adding this to ur setup: make sure u have a good supply of power to run the system u might have to add extra batts, have a good component setup powered by a amp, if u decide to go with this make sure u have a authorized dealer install this product it is very easy to fry ur entire setup with this if not connected properly or adjusted correctly. before i purchased this i saw reviews were people said this isnt for rap music and there rite and wrong at this same time. new rap music its not really for but if u like old school rap music like i do then this is the perfect addition to ur setup ull feel like ur there in the studio with the artist.",5
love this case so much!! its really clear so i keep my ipod color and has great strength/protection. I love it.,5
Radio works good. Only thing is the backup cam only comes on when I start the vehicle. Or manually turn it on. Other than that radio is pretty cool with apps,5
"Bought this for a birthday gift for my husband.  He picked this out as his gift  So far he likes it and it does everything the product description says.  The sound is great and the fact that you can play music by radio, USB, memory card or Bluetooth using my IPOD.",5
Smaller that expected but performs like a pro,5
Super happy! Perfect for the price. Don't know how i removed radios before i purchased my koolertron radio and trim kit,5
Got these in my '14 frs and they sound amazing. Didn't fit perfectly but with a little custom work I made it work. Clean clear sound.,5
Fantastic!  Sound is great for the price and works very well.  I bought 5 so far.  I have one at my home computer to act as a speaker phone only because the price was so right.  Also put one in the pool bag and office.,5
I'm very satisfied.  muy preciso me siento muy satisfecho. graphic equalizer excellent 7 band ecializador grafico exelente de 7 bandas,5
"Purchased as a Christmas gift for my grandson, easy to install and works well, he loves it.",5
"Bought this for my elderly parents because my dad keeps losing his car keys and loves to blame it on my mom.  Of course mom always swears she never touched his keys.  Long story short... they're old, they have no idea where either of them ever leave their keys.  I put one of these gadgets on both their keys, one in dads wallet and one in moms purse.  Works great!  Now, lets just  hope they don't lose the remote!  Great product!",5
"Im the Type to Blast Music ,It Can Handle ,Makes a Real Difference , I like the sound ..Very Clear I would Deffinitly Recommend buying these ,",5
"Works great, sound is good for such a small unit.",5
"When apple moved the iPod nanos to aluminum, I was happy and upset. My old 6th generation broke so I was forced to buy one of those great new toys. Protects it very well and adds virtually no bulk. Makes it easier to press the buttons too. Great little toy",5
"So far so good. It's compact, adorable, sounds great. I like the little bag to carry it in as well.",5
"Great product, highest quality!",5
This was exactly what I was looking for! Perfect! Thank you very much!It's crazy Amazon requires that I right a paragraph for a review. Instead of just allowing me to say &#34;Just as I wanted! Thanks!&#34; Ok that should be enough letters to submit! :),5
I have a white one. This is the second Memorex player I bought because I liked the first one so much. Great features and great looking player!,5
"This awesome little unit performs a multitude of video and audio tasks, but the reason I bought it is to use it to play my audio DVD-R disks onto which I have burned thousands of mp3 music files.  A single DVD-R disk can hold over 1000 songs, so this unit will play a single disk in shuffle mode for over 3 days without repeating a song!  It comes with a remote control, just plug it in and start playing your DVD-R mp3 music disks without a computer.  I have not even tried its video functions yet.",5
It worked 100% like it said and came in decribed condition. great product and i was glad to have purchased it.,5
I was extremely impressed with the sound and the quality of construction of these little speakers.  I was very pleasantly surprised when they arrived.  These are an exceptional value and I'm ordering more as gifts.  The caller ID feature is also very cool.,5
"Great item , fast delivery.thanks",5
This land yard works well for me.  I've had it a month now use it multiple times per week to listen to iPhone apps when exercising and gardening.  Even purchased one in another color for my husband to use for exercise. :),5
It does what it's suppose to do!  I'm really glad they came out with a screen protector for the Nano 7.  Very easy to install.,5
Loves it works like a charm no problems here<br /><br />Had  to replace my old one<br /><br />Yes I do recommend this product...,5
"This skin looks amazing on my nook. Simple to apply and great looking....makes a nice gift, I really love it",5
Makes my Nook so much handier!!! I have access to All electronic book sellers now and the ability to do price comparisons has saved me money several times.,5
fits and does the job of protecting the ipod touch 5th gen - i’ve dropped it several times and so far no problems.  love the color too.,5
I bought this for a Samsung Galaxy 10.1 tablet. It works perfectly; the design is attractive and it's very well made. I saw something similar for $20 at a big box (bullseye) store... it was neither as substantial or as nicely designed.,5
Awesome speaker. Sound quality is good. Volume is great. As long as your in a closed room it sounds incredible. I take this everywhere.,5
exelente,5
"Every one on the internet was sayiny Boss sucks !!!!!! DONT BUY!!! But let me tell you got the Ce 502 bridged two a 12\\"" xplod sub and it sounds way better the I was hoping for. I have two kids that ride in my car so ,I just wanted somthing with a little kick on the bass end of my music. But when I hooked it up the the sub, It allmost blow the sub I have the bass boost all the way down, and the level a 1/4 of the way up. I pulled the to the end of the driveway that is 500 ft away, because my two year old was taking a nap, To see what it sounded like after I installed it. It was so loud it made the pictures fall of the walls from that far away. Trust me don't listen to the people that say boss sucks. Trust me I was a little scared to buy the amp after reading the Boss Amplifiers reviews. But it was so cheap I It wouldent hurt to throw it away if it didn't work. I Guess is what I'm trying to say is This amp is solid  looks nice in my trunk, puts out 350 (true watts) rms bridged. and I saved $125 for no getting kicker amp. that puts out the same watts. TRUST ME BUY IT YOU WONT BE LET DOWN.<br /><br />I thought I'd update my review. After 2 months The amplifier is still running strong, I have 2 12\\"" kicker comps hooked up to this little power house , NOT BRIDGED. 125 watts rRMS . It sounds so good. I cant wait to get a bandpass box . Trust me kicker comp 12\\"" 150 watt rms is the way to go. MY brother was so imprest with the sound He has aSony XM-GTR2202 GTX Series Amp. and  my system hits just as hard as his!! This is my first car amplifier, If I would have known that the BOSS EPIC would have been this good of an amp.  I'da bought the kicker speakers with the amp. Nice job BOSS. Thank you.",5
"I looked and reviewed dozens of backup camera's before finall making a purchase. I finally decided to go with the boyo vtl 375 for it's reviews and specifications. I am glad I did. Right when I opened the box it surprised me. I k ew it was going to have a metal frame but I did not expect it to be sturdy like it was. I was expecting a frame you could twist and turn that was not stable but this frame is made to last. It's solid and strong. The camera is very low profile and I don't think the average person will even notice what it is.<br /><br />Installation was a breeze. Total install time was 1hr 30min and that includes fine tuning. The hardest part was tightening the bolts around the frame but is worth it because nobody will be able to take it. Run 1wire to the fron of your vehicle, tap into power and ground and plug into the video feed on the headunit and your done. It really couldn't be much easier.<br /><br />The picture quality is great and really more than wha I expected. Does great in low light situations. Also the accuracy is tremendous. This is something I was looking for because I got a backup camera for hooking up my boat. I am always by myself when I hook it up and it got old having to get out all the time. Now I can just watch the screen and it's a breeze. The picture is very accurate in relation to distance.<br /><br />Overall the camera is just great and I am very pleased with it and would not hesitate to recommend it to anyone else",5
I like the way this keeps my phone upright so I don't knock it over during the night.<br /><br />It even allows me to use my phone as a night light when needed.,5
This Mario cover fits the I pod perfect and my grandson will love it with his I pod that he gets for Christmas,5
"I just can't understand how these things pound out like they do after being broke in properly. I have them hooked up to a Rockford fosgate 750 mono block amp and they simply slam and I have two 6x9'S in separate boxes and the sound together is incredible. However, if all you want is hard hitting bass for trunk or hatch these hit hard. To pound on a budget you simply can't go wrong with these but please break them in first.",5
Because this is omnidirectional it makes a  great replacement antenna works perfect on my truck and have used others purchased on indoor setups they work well on pulling in a strong signal.,5
"I bought this backup battery for long trips where I have less access to outlets for charging.  I wanted something I could charge using an existing cable, which this has via micro usb \\""input\\"" charging port, or you can use dedicated charger (I keep at home).  I also wanted something that could use existing usb cables to charge devices, including iPad or Kindle Fire that require higher wattage output.  This can handle those tasks and has the bonus it will charge 2 devices at once.  Just make sure you use the correct usb port (they are labeled with amperage, higher amperage for iPad/Fire).  Good device, well designed and works as expected.",5
"VERY satisfied with product. Fast shop/delivery, appear thicker/better ends compared to ones I bought before. Definitely will buy again!",5
"I was very happy with my purchase. The only thing I was upset about, at first, was that this item doesn't charge the iPhone. I soon learned that this item doesn't charge the iPhone, but it doesn't use the battery either. I can go for a 2 hour drive with it plugged in and playing and the battery percentage doesn't go down.  I am very happy with this purchase.",5
"It was fine, cut it programmed it . $3 to cut and $60  to $75 to programmed. Use original to cut.",5
Made the job much easier. Work great with my Audi TTs,5
"I love my new cover for the Kindle. It is a luxurious red leather cover. The quality is outstanding. The Kindle fits snug as a bug in a rug. When I need to charge my Kindle I just put it in the cover upside down and plug in, this protects it from my cat who likes to knock things over. The inside is so soft and smooth. I would highly recommend this product.",5
Got as a backup. I already use the same one and it works great,5
"I bought this for my daughter who gets disappointed very easy, she said this one works great with no problems, we have bought others that fail days latter.",5
"This silicone case/skin works great for the color Nook.  It fits perfectly to the Nook, and has a nice feel to it.  Makes it easier to hold the Nook w/o thinking it will slip out of my hands.  Nook still fits into the case I have even w/ the silicone skin on it.",5
They work perfectly!,5
"I read a good review for these on iLounge.com (A-, HIghly Recommended) and decided to give them a try.  Much cheaper than some of the other shuffle armbands and I couldn't be happier.   VERY comfortable and the cable wrap makes all the difference for me-- it keeps the extra cord out of the way, but more important, when I'm done, it keeps the headphones from getting all tangled.  They're machine washable and hold up very well (I turned them inside out as suggested).  I agree with iLounge; I highly recommend these.",5
"Lightweight, compact, easy to use and does exactly what I needed it to do -- for use with speaker on my desk or even Facetime!",5
"At first I wanted the Amazon original cover for Kindle. But it ran out before I could buy it. Anyway, Duragadget seemed to be a nice one. It looked pretty, and the standing posing option seemed nice to read while typing something on the PC.  Resistent, good-looking, perfcetly fit to the Kindle.  An excellent choice for protection to your newest electronic friend!",5
"Great quality, won't be breaking anytime in the future. Arrived a lot quicker than expected. Nothing bad about this product. Everything comes as described and is durable to last many many years into the future. It does come with a small booklet that explains how to use it for different functions. It was surprisingly helpful and easy to understand.",5
I have put it through the test and it hasn't failed. I am very pleased. Thank you very very very much.,5
Bought two of these to replace the worn out speakers in a friends Marantz stereo system  I had looked at the original speakers and didn't think it would be much of a challenge to replicate or surpass the original performance. These speakers proved to be more than adequate. This repair was several months ago and my friend still calls me up to thank me for helping him fix his beloved speakers.,5
"Only used once for filling airbeds. Made it stretch to our tent to fill the air mattresses. Was so nice to not have to wrestle the air mattress from our truck to the tent, just filled up in the tents.",5
Like the bigger screen.,5
ridiculous nice for massively cheap price.  my mom said I should have bought her more of them but it has lasted and held up well,5
"When I installed the front side film, I didn't center it quite evenly - it was just a hair off - I rubbed it down to apply it firmly then installed the back film.  Then, I did the installation on a second iPhone - it was much easier and both sides were properly centered.  I went back to my first phone, determined to fix it - I pulled the front back off -careful not to touch the screen side - and put it back into place where it lined up better - seems to have worked fine.  One small bubble on the edge should disappear in a day or two.  Like others recommended, I did this in the bathroom with the shower running - dust was not a problem.  A can of computer compressed air helped in making sure the dust specks were gone.  In fact, when I lifted the front screen film to reapply it, I got a relatively large club of dust on the under side of the protective film - but about three sprays with the compressed air and it lifted off.  These protectors seem like they will do the trick.  Beats $35 per iPhone at the mall ($70 total for our two iphones).    And, I still have one front side screen film left for future use.",5
Works as anticipated,5
"Does the job as promised, easy to apply- got it bubble free the first time. Of course then something on the phone broke and I had it replaced, so good thing I bought a three pack (since Apple doesn't sell screen protectors, they won't replace that for you as well).     It's perfectly cut for the phone, no overhang on either of the two I used. Good quality compared to many others. I do see a rainbow finish to it in low light areas or places on the screen where it's not clean, but it's extremely minimal and not distracting at all.     Ships quickly in a regular envelope. Recommended buy.",5
I bought this case for my teenage son's ipod touch.  Our home has tile floors and this case has so far protected his ipod admirably.  It is still small enough that my son can easily fit his ipod in his pocket.  He likes it and I like that his ipod doesn't have a cracked screen.,5
"If you own one of the Fenix lights for which this diffuser wand was intended, and plan to use it in a backpacking or other such application where an area light is desirable, then there is no good reason not to make this purchase.  For one, it is affordable.  Also, it is quite effective.  I think you get quite a bit of bang for your buck.  For a backpacker, it will make your flashlight double as a lantern, saving precious space and weight in your pack.  Next to the Fenix headband, this is a favorite accessory and faithful companion to my LD20.",5
"For in inexpensive item this design case has saved my daughters iPod.  My daughter had gotten an iPod touch for her birthday.  She wanted the clear case so that she could change the decorations on her iPod.  It was a good thing we bought the case because my daughter, an active teenager, has dropped it more than once.  The case has protected the iPod which has made me very happy.  Just a few dollars investment has saved us $300.  Great product.",5
"I decided to try these Alpatronix dual mini speakers as a Father's Day gift for my husband who has recently become delighted with seeing  the great operas and divas on his IPad!<br />Wouldn't it be great to enhance the sound, thought I!  Well, we opened up this satisfyingly designed pair of speakers early (in case of disappointment) and we are thrilled with the full sound!!",5
"I bought this portable speaker after my 2 and 4 year old destroyed the one that I bought at Target. This one is much more child friendly. The cord wraps around the rabbit for storage, it has good sound AND it's cute too! I would highly recommend this product!!",5
The product is great and has held up against the rain.  The product is solid and doesn't move even on the bumpy roads.,5
"4.5 star instead of 5 actaully because i do not think it has 2600mAh capacity like it claims. I use it to charge iphone 4 which has about 1400 mAh.. When i charge, i do not use the phone (so minimal battery drain while charging), it gives it a good one full charge and maybe another 5 - 10%. I am just being picky here. Overall i used it about 10 times within the month and it worked great!<br /><br />The flashlight is soo bright and so great.. I can imagine ppl spending 15 just for the amazing rechargable bright flashlight",5
The beatblock is awesome.  For something so small and portable it offers a ton of loud and quality sound.  My favorite part is the bluetooth.  It's so easy to set up and a lot better with no cords.  I recommend it for anyone who wants a high quality iPhone/iPod/iPad speaker.,5
"This GPS mount works exactly as advertised. The heavy weight and rubber backing ensure that your GPS system will remain in place on your dashboard, regardless of how quickly you turn around corners or when you go over very rough roads. This is a very well made and sturdy mount that will serve you well.",5
I ordered this cable after my sister recommended it. I must admit that I was a bit skeptical because of the cables that I had purchased in the past.  Once I received the order I knew it was what I had been looking for a long time! Not only the extra long length but also the size of the cable makes it more durable and able to last a lot longer.  I highly recommend this cable to anyone who is looking for a long cable and one that will stand up to the normal everyday wear and tear.,5
"I had no idea that a box this small could put out such awesome sound…I am hooked forever.<br />The portability of this unit is another huge attribute,gonna have good sound while camping,I have it paired with my MacBook now and I'm going to pair my iPhone next,life is good……...",5
"Easy install,  AM and FM function the same as before,  cleans up the lines of the car,  All pieces fit right,  I am happy with he result.",5
My son love it !!!,5
"After selling my 2005 Escape that had factory backup sensors, I just had to have them again in the replacement 2010 Escape. The price was right for this item so I purchased it.<br /><br />First off, a few tools are helpful.  I found that a metric tape measure, soldering gun, round file, fish tape and cable ties made the job much neater and professional looking.<br /><br />The included instruction sheet is worth looking at even though you can install the system without it. There are optimal height and spacing recommendations as well as an acceptable range between the sensors listed on the sheet. I was able to get the height perfect but the spacing between the sensors was just not possible on the Escape. Reinforcements and brackets on the back of the plastic bumper cover were in the way so I had to compromise. I have a little bit of a blind spot if there is something like a pole or other thin vertical item centered behind me. Since I mounted the display on top of the rear view mirror that should not be too much of an issue as I can use the mirror and display together.<br /><br />To start the installation I laid everything out in the back of the SUV, connected all sensor and display cables and spliced the power wire into the backup light to test the system. Note I did not cut the vehicle wire but shaved off a quarter inch of the insulation, separated the strands of both wires, fed and twisted the power wire through the shaved section and soldered the power wire in. Very sleek and secure. A couple of weeks after doing this I found some Scotchlok T-Tap terminals just made for splicing inline. I will use them when I wire up my trailer hitch.<br /><br />Next I put some blue painter's tape on the bumper and experimented with the layout of the sensors. This took much longer than I anticipated but I wanted it to be as functional and good looking as possible.<br /><br />When I was happy with the layout I drilled pilot holes in the plastic and then used the hole saw (included with the kit) to make the holes. Drilling in plastic is easy and it's important to drill slowly. Plastic can melt fairly quickly if the hole saw gets hot. The tape was removed before drilling with the hole saw. You want the holes to be nice and neat because the sensors don't have a lot of play in the mount. A fine round file cleaned up the burrs left behind from the hole saw.<br /><br />The sensors were mounted in the plastic and I started feeding the wires from the driver's side over to the passenger side where I planned on running the wires up into the interior. Cable ties were used to keep things neat. A little extra care had to be taken on the passenger side because of the muffler. Not too difficult, but no sense melting anything.<br /><br />The wires were fed up through a vent which is where I wanted to mount the control box. That was not bad.<br /><br />I drove it like this for a week before attempting to mount the display. I really wanted it above the mirror which meant running the wire above the headliner but thought it would be too difficult. In reality it was a piece of cake. I dropped the interior lights and the sunglass holder and fed the fish tape through one section at a time starting at the front. The only difficult part was from the rear-most light down the corner of the passenger side but even that took maybe 5 minutes.<br /><br />If I was going to complain about anything my rear view mirror has a slight curve to it. The display does not. There is a very slight gap between the two on one end but the double-sided tape still feels secure. Hopefully it will hold up over time.<br /><br />All in all I am happy with the outcome and would purchase this again if my next vehicle needs one.<br /><br />Note: One thing I have not seen mentioned anywhere is there is an on/off switch located on top of the display. It's small, but I was happy to find it. I use a bike rack on occasion and backing up with it can be annoying. The switch shuts off the buzzer but the display is still active. That makes it usable in case I forget to turn the switch back on.",5
"This was replacing a license plate mounted camera.  Not only does this look better, but the picture quality is much better! Great price. I've very pleased!",5
"This is a nice looking and fashionable sleeve for my Kindle.  It is durable; it protects my Kindle from spills, dirt and dust, while looking great at the same time.",5
"My wife wanted something she could plug into her phone or MP3 player and listen to music when she is off overnight visiting family. She already has cables to connect to a stereo but she wanted a little speaker that sounded good enough to be able to enjoy a song or tow say by the bed at night or in an impromptu moment. So I bought the AYL. For such a small speaker the sound is very good. Of course not as good as larger speakers or multiple speakers but you can't beat the size, light weight and sound. Also since it has a rechargeable battery it only needs an MP3 player. Very nice. Now to find out how long it lasts...",5
"When I received this item, I was very pleased by a few things. First, it is much lighter and bigger than what I anticipated from the pics.  Second, how user-friendly it is.  Synching my phone to the Oontz via Bluetooth literally took a matter of seconds with just the push of a button.  Third, the sheer output of the device.  The amount of sound that is produced from the Oontz caught me off guard a little bit.  In fact, I live in a 1br apt and my neighbors actually asked me to turn down my SOUND SYSTEM when I first got it all hooked up. I said I don't have a sound system, just my Oontz. Even my neighbors were shocked that this volume of music was coming from something so small and all via Bluetooth!  Overall, this product is wonderful and I would highly recommend it to anyone who would like a portable, high output, clear sounding music player for a great price!<br />P.S. The red and blue LED lights are a cool fun bonus.",5
"I have been putting up with terrible reception for years. Basic transportation. Who needs a radio. Well, I finally realized that for less than $20.00 I can have a whole world of radio. The radio is just like new. Installation was not too bad with help from youtube. The bonus was having it come from Hong Kong with my name on it. I wish those people well in their struggle for democracy.",5
"The miniHomer is small and very well built making it an ideal instrument to geotag images out in the field.  The nTrip software which is included with the unit works exceptionally well to import the GPS datalog data, and then use it to update the GPS EXIF fields of your photos.  The nTrip software is only available for Microsoft Windows, and hence there's no Apple software support for the miniHomer.<br /><br />The basic procedure to geotag photos with the miniHomer is to:<br />1) Using the nTrip software, initialize the miniHomer by clearing its data log memory and set the sampling rate (a 10 second sampling rate is normally used for this)<br />2) Synchronize the clocks in your camera and the miniHomer.  Note: I prefer to do this, but it's not necessary since the nTrip software is able adjust for any delta time between your camera's clock and the miniHomer clock.<br />3) Start the data logger in the miniHomer<br />4) Put the miniHomer in your pocket, and then go out and take your photos<br />5) When done, stop the data logger in the miniHomer<br />6) Using the nTrip software, download the datalog from the miniHomer<br />7) Using the nTrip software, select the photos files to be geotagged<br />8) Using the nTrip software, write back the geotag EXIF data into the photo files<br />9) Using the nTrip software, export to either a GPX file for use by GPS units such as Garmin nuvi, or to a KMZ file for use by Google Earth",5
This adapter stays in my car with 2 - 6 ft cables for charging so the grand sons that go with me somewhere they can charge 2 phones and still not run the battery down.,5
Didn't know if I should trust the existing reviews but with so many great ones I took a shot - the price was great on Amazon and the performance of the speaker is simply impressive - I can't really add any information that doesn't already exist in the other reviews but I'm glad I bought it :).,5
My son bought this case for a nook 9 inch tablet. He loves it. The tablet fits nicely in the case and the keyboard is removable and held snugly with magnets.it has the on off feature so when you close the case it shuts off the tablet and visa versa. Well worth the money.,5
"I ordered the Monet waterlilies skin for my Kindle 2 about 6 months ago. I was worried it would be hard to put on and get to look right, but it wasn't hard at all. It goes on smoothly with no bubbles or wrinkles even if you're in a hurry. Really easy! There's one piece that fits on the back, and then one large piece for the front with smaller pieces to cover the page, menu, and home buttons. The 5-way controller and the keypad buttons are left uncovered, which is fine. The design matches up perfectly at all joining points, and the overall look is just lovely. I have had several skins from DecalGirl, and the quality is great. When you're ready to change skins (because you need a new look, NOT because the skin gets damaged... these things are hardy), they come off easily and leave nothing behind but your device. No goo or adhesive residue. BIG PLUS!     The waterlilies design is just perfect for me and provides a nice contrast to the screen, making reading a bit easier (IMO). Oh, and if you can get it, I do recommend getting the upgrade to a matte skin. I have had glossy and matte, and the matte wins hands down. No glare! Do yourself a favor and order one. You won't be disappointed.",5
Must have for the EDC bag!,5
"It is so  beautiful, everybody ask me where did I get it! Very happy with my purchase. I highly recommended",5
I love the length on these! I can actually move around while my phone is on the charger. It charges quickly. It is durable and does what it is supposed to do. Great product!,5
Its ok,5
Ok,5
"This was a great monopod for on the go photography. It is sturdy and holds up. As someone that takes a ton of photos, this was a great additional item to have with me to give my camera that extra support and allow me to capture more great pictures!",5
"[[VIDEOID:a65fdadaac0fc343c28aa50c116b0677]]I have always wanted to have a rear camera for our car since I am a beginner in driving. I know how expensive it can get to have it added as a feature in your car if you are to go to a service center. Now my wish is granted, I have this camera in our car with decent price. If you are not inclined with wirings and stuff in the car it will be hard for you to install this. We installed it to where when you put the car in reverse, the monitor will turn on and this will give the view. My husband really likes this! It gives a good view at the back and keeps everyone safe when backing up. It works well at night too. If only I knew that putting a rear camera isn't that costly I would have done it long time ago. We haven't tested it under rainy condition since it hasn't been raining in California lately. But I will definitely give you an update after we tried that. I am so happy to be able to purchase this for a discounted price in exchange for my unbiased and honest review.",5
"With it being so cheap, I expected the case to be really low quality when I bought it. I was happily surprised! It fits the iPod great and it's durable and adorable. I really recommend it.",5
I bought 2 of these for my sons and they both like them. The hold a lot of music and they can each get the music they like because they were cost effective :-),5
I was a bit unsure when I first saw it. I read all of the reviews and decided to try it. Not disappointed! and it was free shipping. Can't complain!,5
"This speaker sound great, the midbass and vocals are clear, crisp and loud.  Highly recommend these speaker and they have a very efficient (dB) which shows in the sound production. A++",5
The first harness we purchased caused conflicts with our Chevy Cruze's computer system.  This one was nearly a hundred<br />dollars cheaper and fixed the problem.  It works flawlessly with our new Alpine Satellite Radio.,5
Husband loves it,5
works and seems to be of good quality,5
I go this product on time an din wonderful condition. The color is exactly what was pictured (green). Fits snugly on my Nook but is still easy to put on and take off if needed. Highly recomend this if you're looking for a cheap but sturdy case.,5
"Cable works great with my iPhone 3G hooked up to my stereo tube amp. It does put the phone in airplane mode, but works perfectly from there. The sound is crystal clear and undistorted from my amp that uses 6SN7 driver in to 300B output tube per channel.",5
Arrived quickly and within estimated shipment time. Products are well made and easily used. I would recommend this company to others.,5
"Works exactly the way it is supposed to, great reception to my Bluetooth speakers.",5
Yes it did....Thank you,5
Extremely accurate rangefinder. Battery life is better than the previous version. The power cord is a USB cord so if you want to plug this into the wall you will need an adapter. The power cord clasps to the back of the watch versus the previous version which clipped to the side of the watch and frequently dislodged from its contact points. Does not sync to Garmin's fitness app.,5
"Great product, great price, great vendor, great DEAL!",5
Bought another because the first was so good.  Super battery life (lithium)  and holds a charge for weeks. My daughter can share her music with out taking some box that needs a plug and I can listen to talk radio downloads in the work shop and.....,5
The image is very nice. Just as described.Is working as expected.This is a must have for everyone on the road today.,5
"I like that product. good voice, perfect quality. clear sound. i didn't expect that it would be so small and noisy.",5
Great value and great price. This item has the same quality as the BN selections for a quarter of the price.,5
good quality.,5
Wire worked perfectly for hooking my Garmin 660 up.  Now all the wires are hidden and the GPS sits perfectly in the corner of my dash.,5
"I love these tiny little speakers.  I was hugely surprised when I got them and saw they were smaller than I had mentally pictured them.  So I had some concerns with how they would sound.  i should say that I'm no audiophile, but these sound great to me.  I used the charging cable to satellite two of them, and I also used a NoiseHush bluetooth receiver to turn them into bluetooth speakers.  I don't personally need the bluetooth to be integral and I already had the receiver, but I would highly suggest these or the ax300 if you want integrated bluetooth.  My only one complaint is that the satellite speaker has some slight noise degradation.  I can only really hear it if I put my ear up close and when the music gets soft, there's a very light static in the background of the 2nd speaker.  I've switched them and the static always comes from the second speaker in the chain.  I also tried plugging directly into my phone to see if it was the bluetooth causing it, but no luck.  I only worry if I were to try hooking up even more, that the static would increase down the line to the last speaker, but as they are, I really only need the two and can't say how impressed I am with the sound from these tiny speakers.  Well, as I was typing this, I thought to try unplugging the chargers from the lead speaker and that killed the static.  Now it's a true 5 star review! :)",5
Well constructed with easy install.  Directions and diagrams are accurate and helpful. Speaker separation works beautifully.  DVD player works very well and the added benefit of hearing the movie or TV throughout our camper(or wherever we want it including just to our outside speakers) clearly and as loudly as we want it (rather than depending on the speakers of the TV) is awesome.  Great product!,5
I was very satisfiedwith this product,5
This pocket powered battery easily handled my needs plus my friends.  More than enough to handle a days worth of multiple charges.,5
